function|id|phase|cpu_user|cpu_system|cpu_child_user|cpu_child_sys|iowait|io_read_count|io_write_count|io_read_bytes|io_write_bytes|io_read_chars|io_write_chars|ctx_voluntary|ctx_involuntary|mem_rss|mem_vms|mem_shared|mem_text|mem_lib|mem_data|mem_dirty|mem_uss|mem_pss|mem_swap|net_bytes_sent|net_bytes_recv|net_packets_sent|net_packets_recv|net_errin|net_errout|net_dropin|net_dropout|create_time|node
reducer|47_47|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|72704|0|4617|247410|47|51|0|0|0|0|1655454504.44|wn3.localdomain
reducer|47_47|end|0.37|0.07|0.01|0.01|0.0|925|410|0|0|2676420|21322|270|53|246632448|320999424|173367296|3264512|0|75804672|0|75894784|159341568|0|8283|268151|66|70|0|0|0|0|0|wn3.localdomain
reducer|4_4|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|60416|0|4811|247674|50|55|0|0|0|0|1655454368.86|wn5.localdomain
reducer|4_4|end|0.34|0.08|0.01|0.03|0.0|930|410|0|0|2676420|21322|270|332|233512960|308744192|172449792|3264512|0|63549440|0|61493248|86192128|0|8541|268345|70|73|0|0|0|0|0|wn5.localdomain
reducer|4_5|start|0.0|0.0|0.0|0.0|0.0|6|0|0|0|2524|0|0|0|28672|6651904|0|3264512|0|761856|0|131072|215040|0|5057|248049|53|59|0|0|0|0|1655454606.24|wn3.localdomain
reducer|4_5|end|0.74|0.14|0.04|0.02|0.0|1240|492|0|53248|3531481|55739|286|11|312524800|449884160|205570048|3264512|0|117768192|0|305987584|308871168|0|11602|512753|106|113|0|0|0|0|0|wn3.localdomain
reducer|4_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|84992|0|3599|246903|32|42|0|0|0|0|1655454611.72|wn5.localdomain
reducer|4_7|end|0.77|0.12|0.03|0.03|0.0|1242|492|0|53248|3531481|55739|310|13|317509632|453070848|207228928|3264512|0|120954880|0|310951936|313802752|0|10210|511631|86|96|0|0|0|0|0|wn5.localdomain
reducer|5_5|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|79872|0|5333|248312|57|64|0|0|0|0|1655454601.03|wn5.localdomain
reducer|5_5|end|0.82|0.07|0.04|0.01|0.0|1217|492|0|53248|3531482|55739|289|11|317665280|453255168|207110144|3264512|0|121139200|0|311099392|312942592|0|11482|512531|104|111|0|0|0|0|0|wn5.localdomain
reducer|6_6|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|1|28672|6610944|0|3264512|0|753664|0|57344|64512|0|4691|247674|48|55|0|0|0|0|1655454457.23|wn3.localdomain
reducer|6_6|end|0.35|0.09|0.01|0.02|0.0|867|410|0|0|2676420|21322|274|12|242016256|316436480|173375488|3264512|0|71241728|0|70512640|126640128|0|8421|268363|68|74|0|0|0|0|0|wn3.localdomain
reducer|6_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|82944|0|5099|248265|54|63|0|0|0|0|1655454573.03|wn3.localdomain
reducer|6_7|end|0.36|0.08|0.02|0.01|0.0|904|410|0|0|2676420|21322|260|5|247042048|320438272|174252032|3264512|0|75243520|0|86384640|164789248|0|8763|268912|73|81|0|0|0|0|0|wn3.localdomain
reducer|7_7|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|58368|0|5363|248220|58|64|0|0|0|0|1655454567.87|wn6.localdomain
reducer|7_7|end|0.77|0.11|0.04|0.02|0.0|1186|492|0|53248|3531482|55739|275|38|313581568|451125248|205291520|3264512|0|119005184|0|306921472|309814272|0|11416|512247|103|107|0|0|0|0|0|wn6.localdomain
reducer|8_11|start|0.0|0.0|0.0|0.0|0.0|7|0|0|0|3356|0|0|0|28672|6619136|0|3264512|0|761856|0|122880|197632|0|4299|247851|42|56|0|0|0|0|1655454739.45|wn1.localdomain
reducer|8_11|end|1.17|0.2|0.03|0.03|0.0|1181|492|0|53248|3531481|55741|254|17|311304192|451125248|203104256|3264512|0|119005184|0|305029120|307773440|0|10912|512357|96|107|0|0|0|0|0|wn1.localdomain
reducer|8_15|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|40960|53248|0|5191|248181|55|61|0|0|0|0|1655454745.32|wn5.localdomain
reducer|8_15|end|0.75|0.14|0.03|0.03|0.0|1197|492|0|53248|3531481|55739|266|15|316690432|451690496|207708160|3264512|0|119574528|0|309882880|312794112|0|11274|512291|101|106|0|0|0|0|0|wn5.localdomain
reducer|8_8|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|66560|0|4925|247674|51|55|0|0|0|0|1655454452.22|wn3.localdomain
reducer|8_8|end|0.35|0.09|0.02|0.02|0.0|908|410|0|0|2676420|21322|261|8|241250304|316977152|172048384|3264512|0|71782400|0|72646656|127839232|0|8655|268411|71|74|0|0|0|0|0|wn3.localdomain
reducer|8_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|57344|93184|0|4367|247851|42|56|0|0|0|0|1655454734.55|wn6.localdomain
reducer|8_9|end|0.74|0.14|0.03|0.03|0.0|1220|490|0|45056|3529614|54710|292|72|303833088|448004096|199942144|3264512|0|114610176|0|297148416|299974656|0|10650|512027|91|102|0|0|0|0|0|wn6.localdomain
reducer|9_9|start|0.0|0.0|0.0|0.0|0.0|5|0|0|0|1692|0|0|0|28672|6610944|0|3264512|0|753664|0|53248|89088|0|4691|247720|48|54|0|0|0|0|1655454728.61|wn5.localdomain
reducer|9_9|end|0.73|0.15|0.05|0.02|0.0|1181|490|0|45056|3530601|54708|231|35|305803264|447315968|201502720|3264512|0|115204096|0|299630592|302437376|0|11152|511963|99|101|0|0|0|0|0|wn5.localdomain
