function|id|time|cpu_percent|mem_percent|node
mapper|0_0|633.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|634.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|634.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|635.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|635.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|636.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|636.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|637.0|95.6|0.591238839060135|wn3.localdomain
mapper|0_0|637.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|638.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|638.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|639.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|639.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|640.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|640.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|641.0|99.0|0.591238839060135|wn3.localdomain
mapper|0_0|641.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|642.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|642.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|643.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|643.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|644.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|644.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|645.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|645.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|646.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|646.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|647.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|647.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|648.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|648.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|649.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|649.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|650.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|650.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|651.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|651.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|652.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|652.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|653.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|653.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|654.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|654.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|655.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|655.5|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|656.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|656.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|657.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|657.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|658.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|658.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|659.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|659.5|97.2|0.591238839060135|wn3.localdomain
mapper|0_0|660.0|94.5|0.591238839060135|wn3.localdomain
mapper|0_0|660.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|661.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|661.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|662.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|662.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|663.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|663.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|664.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|664.5|95.5|0.591238839060135|wn3.localdomain
mapper|0_0|665.0|98.7|0.591238839060135|wn3.localdomain
mapper|0_0|665.5|96.5|0.591238839060135|wn3.localdomain
mapper|0_0|666.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|666.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|667.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|667.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|668.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|668.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|669.0|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|669.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|670.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|670.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|671.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|671.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|672.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|672.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|673.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|673.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|674.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|674.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|675.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|675.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|676.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|676.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|677.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|677.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|678.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|678.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|679.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|679.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|680.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|680.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|681.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|681.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|682.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|682.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|683.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|683.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|684.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|684.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|685.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|685.5|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|686.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|686.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|687.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|687.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|688.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|688.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|689.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|689.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|690.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|690.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|691.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|691.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|692.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|692.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|693.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|693.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|694.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|694.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|695.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|695.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|696.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|696.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|697.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|697.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|698.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|698.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|699.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|699.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|700.0|98.1|0.591238839060135|wn3.localdomain
mapper|0_0|700.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|701.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|701.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|702.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|702.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|703.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|703.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|704.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|704.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|705.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|705.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|706.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|706.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|707.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|707.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|708.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|708.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|709.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|709.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|710.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|710.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|711.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|711.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|712.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|712.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|713.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|713.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|714.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|714.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|715.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|715.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|716.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|716.5|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|717.0|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|717.5|96.7|0.591238839060135|wn3.localdomain
mapper|0_0|718.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|718.5|97.8|0.591238839060135|wn3.localdomain
mapper|0_0|719.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|719.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|720.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|720.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|721.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|721.5|95.5|0.591238839060135|wn3.localdomain
mapper|0_0|722.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|722.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|723.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|723.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|724.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|724.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|725.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|725.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|726.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|726.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|727.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|727.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|728.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|728.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|729.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|729.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|730.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|730.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|731.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|731.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|732.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|732.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|733.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|733.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|734.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|734.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|735.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|735.5|96.5|0.591238839060135|wn3.localdomain
mapper|0_0|736.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|736.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|737.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|737.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|738.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|738.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|739.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|739.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|740.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|740.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|741.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|741.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|742.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|742.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|743.0|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|743.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|744.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|744.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|745.0|97.8|0.591238839060135|wn3.localdomain
mapper|0_0|745.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|746.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|746.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|747.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|747.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|748.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|748.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|749.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|749.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|750.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|750.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|751.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|751.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|752.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|752.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|753.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|753.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|754.0|97.1|0.591238839060135|wn3.localdomain
mapper|0_0|754.5|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|755.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|755.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|756.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|756.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|757.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|757.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|758.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|758.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|759.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|759.5|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|760.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|760.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|761.0|95.8|0.591238839060135|wn3.localdomain
mapper|0_0|761.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|762.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|762.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|763.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|763.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|764.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|764.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|765.0|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|765.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|766.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|766.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|767.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|767.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|768.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|768.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|769.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|769.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|770.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|770.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|771.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|771.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|772.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|772.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|773.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|773.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|774.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|774.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|775.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|775.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|776.0|96.8|0.591238839060135|wn3.localdomain
mapper|0_0|776.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|777.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|777.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|778.0|96.4|0.591238839060135|wn3.localdomain
mapper|0_0|778.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|779.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|779.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|780.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|780.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|781.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|781.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|782.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|782.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|783.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|783.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|784.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|784.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|785.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|785.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|786.0|98.7|0.591238839060135|wn3.localdomain
mapper|0_0|786.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|787.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|787.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|788.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|788.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|789.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|789.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|790.0|94.6|0.591238839060135|wn3.localdomain
mapper|0_0|790.5|97.2|0.591238839060135|wn3.localdomain
mapper|0_0|791.0|97.1|0.591238839060135|wn3.localdomain
mapper|0_0|791.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|792.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|792.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|793.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|793.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|794.0|98.4|0.591238839060135|wn3.localdomain
mapper|0_0|794.5|96.8|0.591238839060135|wn3.localdomain
mapper|0_0|795.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|795.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|796.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|796.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|797.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|797.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|798.0|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|798.5|95.9|0.591238839060135|wn3.localdomain
mapper|0_0|799.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|799.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|800.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|800.5|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|801.0|94.0|0.591238839060135|wn3.localdomain
mapper|0_0|801.5|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|802.0|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|802.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|803.0|94.8|0.591238839060135|wn3.localdomain
mapper|0_0|803.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|804.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|804.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|805.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|805.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|806.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|806.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|807.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|807.5|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|808.0|94.5|0.591238839060135|wn3.localdomain
mapper|0_0|808.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|809.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|809.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|810.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|810.5|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|811.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|811.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|812.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|812.5|97.0|0.591238839060135|wn3.localdomain
mapper|0_0|813.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|813.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|814.0|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|814.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|815.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|815.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|816.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|816.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|817.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|817.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|818.0|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|818.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|819.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|819.5|94.9|0.591238839060135|wn3.localdomain
mapper|0_0|820.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|820.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|821.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|821.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|822.0|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|822.5|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|823.0|96.5|0.591238839060135|wn3.localdomain
mapper|0_0|823.5|96.2|0.591238839060135|wn3.localdomain
mapper|0_0|824.0|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|824.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|825.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|825.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|826.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|826.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|827.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|827.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|828.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|828.5|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|829.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|829.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|830.0|94.3|0.591238839060135|wn3.localdomain
mapper|0_0|830.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|831.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|831.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|832.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|832.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|833.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|833.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|834.0|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|834.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|835.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|835.5|98.3|0.591238839060135|wn3.localdomain
mapper|0_0|836.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|836.5|94.4|0.591238839060135|wn3.localdomain
mapper|0_0|837.0|97.9|0.591238839060135|wn3.localdomain
mapper|0_0|837.5|96.0|0.591238839060135|wn3.localdomain
mapper|0_0|838.0|96.1|0.591238839060135|wn3.localdomain
mapper|0_0|838.5|95.0|0.591238839060135|wn3.localdomain
mapper|0_0|839.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|839.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|840.0|98.0|0.591238839060135|wn3.localdomain
mapper|0_0|840.5|94.1|0.591238839060135|wn3.localdomain
mapper|0_0|841.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|841.5|96.6|0.591238839060135|wn3.localdomain
mapper|0_0|842.0|97.4|0.591238839060135|wn3.localdomain
mapper|0_0|842.5|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|843.0|96.3|0.591238839060135|wn3.localdomain
mapper|0_0|843.5|95.7|0.591238839060135|wn3.localdomain
mapper|0_0|844.0|98.2|0.591238839060135|wn3.localdomain
mapper|0_0|844.5|96.3|0.591238839060135|wn3.localdomain
